             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           4.34      68.382019      11.872330      60.454418       1.097150      61.125015       0.000059
           4.35      68.696152      11.766329      60.804268       1.073501      61.464066       0.000032
           4.36      69.010277      11.658319      61.155869       1.050079      61.804844       0.000039
           4.37      69.324409      11.548357      61.509365       1.026657      62.147377       0.000046
           4.38      69.638542      11.436462      61.864662       1.003398      62.491673       0.000048
           4.39      69.952667      11.322653      62.221806       0.980237      62.837730       0.000055
           4.40      70.266800      11.206988      62.580753       0.957250      63.185566       0.000050
           4.41      70.580925      11.089471      62.941547       0.934378      63.535194       0.000019
           4.42      70.895058      10.970158      63.304142       0.911701      63.886566       0.000048
           4.43      71.209190      10.849067      63.668629       0.889084      64.239738       0.000055
           4.44      71.523315      10.726217      64.034920       0.866670      64.594711       0.000049
           4.45      71.837448      10.601660      64.403008       0.844480      64.951477       0.000051
           4.46      72.151581      10.475413      64.772949       0.822432      65.310051       0.000044
           4.47      72.465706      10.347495      65.144775       0.800486      65.670433       0.000038
           4.48      72.779839      10.217958      65.518364       0.778837      66.032631       0.000029
           4.49      73.093964      10.086805      65.893776       0.757396      66.396645       0.000026
           4.50      73.408104       9.954101      66.271057       0.736102      66.762466       0.000047
           4.51      73.722229       9.819827      66.650139       0.715065      67.130150       0.000020
           4.52      74.036362       9.684044      67.031067       0.694222      67.499634       0.000046
           4.53      74.350487       9.546757      67.413826       0.673602      67.870979       0.000040
           4.54      74.664619       9.408015      67.798424       0.653200      68.244171       0.000035
           4.55      74.978745       9.267823      68.184830       0.633066      68.619217       0.000026
           4.56      75.292877       9.126230      68.573074       0.613161      68.996094       0.000055
           4.57      75.607010       8.983248      68.963150       0.593502      69.374878       0.000019
           4.58      75.921143       8.838906      69.355072       0.574071      69.755486       0.000047
           4.59      76.235268       8.693216      69.748817       0.554907      70.137985       0.000047
           4.60      76.549400       8.546225      70.144348       0.536070      70.522362       0.000050
           4.61      76.863525       8.397938      70.541740       0.517454      70.908623       0.000053
           4.62      77.177658       8.248399      70.941002       0.499055      71.296783       0.000041
           4.63      77.491783       8.097612      71.342049       0.480996      71.686844       0.000022
           4.64      77.805923       7.945632      71.744919       0.463226      72.078796       0.000015
           4.65      78.120049       7.792440      72.149628       0.445730      72.472641       0.000026
           4.66      78.434181       7.638093      72.556168       0.428520      72.868385       0.000053
           4.67      78.748306       7.482590      72.964554       0.411582      73.266075       0.000039
           4.68      79.062439       7.325977      73.374748       0.394970      73.665680       0.000035
           4.69      79.376564       7.168256      73.786781       0.378648      74.067223       0.000017
           4.70      79.690697       7.009468      74.200661       0.362608      74.470680       0.000023
           4.71      80.004829       6.849626      74.616348       0.346905      74.876091       0.000008
           4.72      80.318962       6.688751      75.033897       0.331471      75.283424       0.000021
           4.73      80.633087       6.526855      75.453232       0.316412      75.692703       0.000038
           4.74      80.947220       6.363979      75.874413       0.301648      76.103935       0.000057
           4.75      81.261345       6.200124      76.297440       0.287184      76.517166       0.000024
           4.76      81.575478       6.035331      76.722267       0.273082      76.932350       0.000007
           4.77      81.889603       5.869600      77.148949       0.259275      77.349472       0.000032
           4.78      82.203743       5.702981      77.577469       0.245787      77.768593       0.000027
           4.79      82.517868       5.535455      78.007797       0.232658      78.189690       0.000029
           4.80      82.832001       5.367070      78.439964       0.219853      78.612785       0.000015
           4.81      83.146126       5.197827      78.873962       0.207383      79.037872       0.000002
           4.82      83.460258       5.027765      79.309807       0.195232      79.464928       0.000026
           4.83      83.774384       4.856882      79.747452       0.183460      79.894005       0.000025
           4.84      84.088516       4.685217      80.186943       0.172010      80.325089       0.000027
           4.85      84.402649       4.512779      80.628258       0.160914      80.758194       0.000019
           4.86      84.716782       4.339586      81.071404       0.150165      81.193314       0.000017
           4.87      85.030907       4.165647      81.516365       0.139782      81.630447       0.000027
           4.88      85.345039       3.990998      81.963181       0.129720      82.069626       0.000019
           4.89      85.659164       3.815638      82.411812       0.120029      82.510841       0.000009
           4.90      85.973297       3.639604      82.862274       0.110691      82.954071       0.000031
           4.91      86.287422       3.462893      83.314583       0.101689      83.399384       0.000008
           4.92      86.601562       3.285550      83.768707       0.093061      83.846733       0.000003
           4.93      86.915688       3.107556      84.224663       0.084790      84.296120       0.000022
           4.94      87.229820       2.928954      84.682442       0.076888      84.747581       0.000024
           4.95      87.543945       2.749742      85.142059       0.069336      85.201126       0.000009
           4.96      87.858078       2.569954      85.603516       0.062136      85.656738       0.000001
           4.97      88.172203       2.389589      86.066772       0.055333      86.114410       0.000014
           4.98      88.486336       2.208680      86.531883       0.048867      86.574181       0.000010
           4.99      88.800468       2.027232      86.998825       0.042764      87.036034       0.000014
           5.00      89.114601       1.845263      87.467590       0.037035      87.499992       0.000005
           5.01      89.428726       1.662777      87.938179       0.031681      87.966042       0.000006
           5.02      89.742859       1.479807      88.410606       0.026683      88.434196       0.000008
           5.03      90.056984       1.296350      88.884865       0.022053      88.904457       0.000015
           5.04      90.371117       1.112439      89.360954       0.017789      89.376854       0.000000
           5.05      90.685249       0.928078      89.838867       0.013902      89.851357       0.000002
           5.06      90.999382       0.743282      90.318619       0.010375      90.327988       0.000003
           5.07      91.313507       0.558056      90.800186       0.007234      90.806755       0.000000
           5.08      91.627640       0.372430      91.283600       0.004444      91.287659       0.000002
           5.09      91.941765       0.186402      91.768837       0.002033      91.770706       0.000004
           5.10      92.255898       0.000002      92.255898       0.000002      92.255898       0.000002
           5.11      92.753029       0.010551      92.743095       0.000160      92.743248       0.000004
           5.12      93.250160       0.018673      93.232498       0.000271      93.232758       0.000007
           5.13      93.747292       0.024399      93.724106       0.000339      93.724434       0.000011
           5.14      94.244423       0.027762      94.217934       0.000352      94.218277       0.000012
           5.15      94.741554       0.028793      94.713959       0.000343      94.714294       0.000012
           5.16      95.238678       0.027513      95.212196       0.000300      95.212494       0.000012
           5.17      95.735817       0.023977      95.712639       0.000239      95.712883       0.000016
           5.18      96.232948       0.018192      96.215286       0.000165      96.215454       0.000010
           5.19      96.730080       0.010195      96.720146       0.000075      96.720238       0.000019
           5.20      97.227211       0.000016      97.227211       0.000016      97.227203       0.000008
           5.21      97.746414       0.010266      97.736481       0.000102      97.736397       0.000016
           5.22      98.265625       0.018164      98.247963       0.000187      98.247787       0.000009
           5.23      98.784828       0.023726      98.761650       0.000257      98.761398       0.000002
           5.24      99.304039       0.026997      99.277550       0.000315      99.277245       0.000007
           5.25      99.823242       0.027991      99.795647       0.000339      99.795311       0.000003
           5.26     100.342453       0.026755     100.315964       0.000349     100.315613       0.000001
           5.27     100.861656       0.023301     100.838486       0.000323     100.838158       0.000003
           5.28     101.380867       0.017674     101.363205       0.000249     101.362953       0.000001
           5.29     101.900078       0.009895     101.890137       0.000138     101.889992       0.000004
           5.30     102.419281       0.000014     102.419281       0.000014     102.419281       0.000014
           5.31     103.288704       0.328163     102.953308       0.002380     102.950836       0.000021
           5.32     104.158134       0.650771     103.490028       0.005162     103.484665       0.000021
           5.33     105.027557       0.967853     104.029442       0.008319     104.020760       0.000028
           5.34     105.896988       1.279485     104.571541       0.011832     104.559143       0.000025
           5.35     106.766426       1.585724     105.116348       0.015714     105.099800       0.000031
           5.36     107.635857       1.886613     105.663834       0.019924     105.642754       0.000030
           5.37     108.505280       2.182211     106.214027       0.024480     106.188004       0.000028
           5.38     109.374710       2.472587     106.766907       0.029350     106.735542       0.000035
           5.39     110.244141       2.757791     107.322487       0.034538     107.285400       0.000030
           5.40     111.113571       3.037879     107.880760       0.040028     107.837555       0.000037
           5.41     111.983002       3.312906     108.441727       0.045808     108.392036       0.000035
